t_ns,x,y,z,deviation_m
1780651941064539662,0.39709580804334055,0.06822350373041691,0.3189861461558163,2.8515593806981745e-06
1780651941073314859,0.39709709615924815,0.06822350903949895,0.3187023590006195,4.125477281484464e-06
1780651941083839214,0.39709864903029723,0.06822351533154888,0.3184150408807619,5.669783664910708e-06
1780651941094325912,0.3971005595056506,0.06822352478397559,0.31808583936172957,7.574427763974248e-06
1780651941104374571,0.3971015394507751,0.06822353209122636,0.3178059741040713,8.55226041237285e-06
1780651941115130489,0.39710305981004274,0.0682235441476226,0.31747790879513726,1.0070133042141669e-05
1780651941125556380,0.3971036972972389,0.06822355240488484,0.3171996599346428,1.070665725633291e-05
1780651941135687557,0.39710491282945626,0.0682235665767989,0.31687293763433183,1.192071144377598e-05
1780651941145713157,0.39710529325993793,0.06822357540091593,0.3165958786512458,1.2300590403893801e-05
1780651941156051477,0.3971062777850469,0.06822359136628256,0.31627019490094355,1.3284071562139602e-05
1780651941166220812,0.39710646481148254,0.06822360047247983,0.31599405072054854,1.3470737563341951e-05
1780651941176507771,0.39710727430210896,0.06822361795384838,0.31566916538621037,1.4279413852135457e-05
1780651941186945308,0.3971073160613343,0.06822362710721298,0.31539372517890435,1.432091691056195e-05
1780651941197053325,0.39710799295345545,0.06822364551324867,0.3150694535204637,1.499714353384828e-05
1780651941207097898,0.3971079258863856,0.06822365432704072,0.31479455516299637,1.492988861952865e-05
1780651941217336111,0.3971085021389559,0.0682236740096328,0.31447075520094236,1.5505566159532198e-05
1780651941227808533,0.39710835370868225,0.06822368263197329,0.3141962740617783,1.5356988401524523e-05
1780651941237781819,0.3971088536218233,0.06822370325855026,0.3138728365908985,1.585639872117907e-05
1780651941248232722,0.39710864464442397,0.06822371148419724,0.3135986768085635,1.564730457688151e-05
1780651941258476681,0.3971090865749266,0.06822373295482081,0.3132755178805312,1.6088791315630063e-05
1780651941268311710,0.39710883276106207,0.06822374069866669,0.3130016057442267,1.5834884275891448e-05
1780651941278495101,0.39710923060701303,0.0682237628849694,0.3126786608145642,1.623233894267961e-05
1780651941288696527,0.3971089438223447,0.06822377006021073,0.31240493963774346,1.594548033978237e-05
1780651941299029934,0.397109308096279,0.06822379286895618,0.3120821590852347,1.6309411623802425e-05
1780651941308816466,0.3971089972922998,0.06822379941456772,0.3118085852730123,1.599854979184657e-05
1780651941319167538,0.39710933594732445,0.06822382276579188,0.31148593094918015,1.6336908733066837e-05
1780651941329014899,0.39710900787237013,0.06822382863453419,0.31121247097205285,1.6008789583920073e-05
1780651941339520982,0.3971093269242315,0.06822385246309501,0.31088991354954654,1.6327590820468295e-05
1780651941349932519,0.397108986660141,0.06822385762071348,0.3106165416172177,1.5987294152724376e-05
1780651941359704708,0.3971092906579807,0.0682238818736283,0.3102940585504243,1.6291086252421394e-05
1780651941369951003,0.39710894202611435,0.06822388629647574,0.3100207548229596,1.59424315937998e-05
1780651941380389123,0.3971092344110433,0.06822391092919,0.30969832878055864,1.6234655386933293e-05
1780651941390659142,0.39710888028079994,0.06822391460132235,0.30942507799331126,1.588051042063206e-05
1780651941401092401,0.39710916365492355,0.06822393957723832,0.30910269565262566,1.616376785896422e-05
1780651941411220692,0.3971098723773307,0.06822398035017077,0.3087477655709191,1.68723887729656e-05
1780651941421420772,0.3971097804442716,0.06822399259979055,0.30844481128980467,1.6780445903367017e-05
1780651941431697332,0.39711029041692636,0.06822402775375597,0.30809652327160014,1.7290439200876482e-05
1780651941441841143,0.397110045794097,0.06822403439611788,0.3078005833821169,1.7045828800336175e-05
1780651941452012743,0.3971104185316696,0.06822406544543569,0.3074583063439887,1.7418654615998427e-05
1780651941462181237,0.3971100804814721,0.06822406813500091,0.3071676567925455,1.7080617368776644e-05
1780651941472394686,0.39711036663423854,0.06822409652740408,0.3068300129279257,1.7366902496299704e-05
1780651941482724294,0.39710997399836273,0.06822409642265476,0.30654342984634014,1.6974272230267416e-05
1780651941492825686,0.39711020768303673,0.0682241231707754,0.3062093480978219,1.7208123852803327e-05
1780651941503162751,0.39710978611134534,0.06822412107664441,0.30592589176455004,1.6786547996920636e-05
1780651941513474255,0.39710998996256447,0.06822414688382084,0.3055945484523835,1.6990597482130376e-05
1780651941524068577,0.3971095560792547,0.06822414335476018,0.3053134963501114,1.655669987877e-05
1780651941534153535,0.39710974484446504,0.06822416870198755,0.3049842581759358,1.6745694268075816e-05
1780651941544520898,0.397109309132639,0.06822416411416918,0.3047050547924671,1.630995833523545e-05
1780651941554506976,0.3971094921755764,0.06822418932447044,0.3043774348533393,1.649326223033558e-05
1780651941565843649,0.39710906097708304,0.0682241839285189,0.30409965309030057,1.606203021298417e-05
1780651941577411826,0.3971092440200886,0.0682242092128105,0.30377327704839696,1.6245367297804917e-05
1780651941588746599,0.3971088209193238,0.06822420317139999,0.3034965885434814,1.5822223828185243e-05
1780651941597978945,0.397109007303739,0.06822422839883527,0.3031711685879626,1.6008933100651772e-05
1780651941607894612,0.3971085941089981,0.06822422167036597,0.3028953208811854,1.559568444145293e-05
1780651941617942284,0.39710878544828926,0.06822424731690249,0.3025706358002338,1.5787385576590716e-05
1780651941627921910,0.39710838274452087,0.06822424018226596,0.30229543482812393,1.5384619479079833e-05
1780651941637858718,0.39710857973095437,0.06822426616215335,0.3019713145269364,1.5582004328815834e-05
1780651941647823307,0.3971081874495376,0.06822425859346355,0.3016966110753224,1.5189650885934742e-05
1780651941657828112,0.39710839011159216,0.06822428494603239,0.30137292480486155,1.5392749236612813e-05
1780651941668159216,0.39710800775842436,0.06822427696646577,0.3010986041637485,1.501031389904991e-05
1780651941678075443,0.397108215759435,0.06822430367792057,0.30077525141093836,1.521878955318297e-05
1780651941687810349,0.39710784262736576,0.06822429528304405,0.30050122539079216,1.4845564293608371e-05
1780651941698080857,0.3971080554295389,0.06822432234149176,0.3001781288907904,1.50588798600517e-05
1780651941707950708,0.39710769072024277,0.06822431352657445,0.29990432969192476,1.4694065474364417e-05
1780651941717938074,0.3971079076995997,0.06822434091263495,0.29958143005139826,1.4911597123720603e-05
1780651941728029570,0.39710755060362823,0.0682243316693175,0.2993078055486388,1.455438320516942e-05
1780651941738059394,0.3971077711198578,0.06822435936214628,0.2989850571132563,1.4775490618118555e-05
1780651941748065073,0.39710742086316564,0.06822434968186462,0.2987115672313516,1.4425102143460783e-05
1780651941757886084,0.3971076443014998,0.06822437766042808,0.29838893490842094,1.4649170413949944e-05
1780651941768301174,0.3971073001708034,0.0682243675353981,0.29811554883538,1.4304893123567184e-05
1780651941778368471,0.3971075259659959,0.06822439577886313,0.29779300565124395,1.4531356750958482e-05
1780651941788521226,0.3971071873208392,0.06822438520234764,0.29751969969607794,1.4192549222892826e-05
1780651941799094236,0.39710741496753044,0.0682244136913514,0.2971972249182984,1.442090251816846e-05
1780651941809062143,0.39710708124290184,0.06822440265833599,0.2969239808641358,1.40869988072989e-05
1780651941818992948,0.3971073102989521,0.06822443137508537,0.2966015585579261,1.431679924294606e-05
1780651941828928828,0.39710698100302355,0.06822441988228074,0.29632836239598465,1.3987306626901514e-05
1780651941838936628,0.3971072110878982,0.06822444881067849,0.29600598031447595,1.421817323977845e-05
1780651941849199824,0.39710688579670533,0.06822443685648871,0.2957328212708226,1.3892666905036636e-05
1780651941859457419,0.3971071165871705,0.06822446598212659,0.2954104700019823,1.412427600572246e-05
1780651941869672028,0.397107720334427,0.06822452375278848,0.29505553000757917,1.4729649100587567e-05
1780651941879788959,0.3971076318526238,0.06822452882344987,0.29475262784777806,1.4641405856239386e-05
1780651941889864492,0.3971071720464348,0.06822450521531973,0.29448615160770786,1.4181048715465149e-05
1780651941900428507,0.3971072657526495,0.06822452429815022,0.2941708412662354,1.427538396006794e-05
1780651941910402079,0.39710685129177326,0.06822450345666953,0.2939037520896483,1.3860438391575387e-05
1780651941920683521,0.3971069936574143,0.06822452625860945,0.2935867320076538,1.4003549405553793e-05
1780651941930848422,0.3971075159157541,0.06822457991544799,0.29323645987945796,1.452749503898945e-05
1780651941940998302,0.3971073809162862,0.06822458039909302,0.2929376564062582,1.4392623678095815e-05
1780651941951477611,0.39710776935208136,0.06822462391081074,0.29259295443498595,1.4782524331243408e-05
1780651941961724240,0.3971075308306808,0.06822461566803198,0.29230022250676463,1.4543867690545494e-05
1780651941971944283,0.39710782625897806,0.06822465199694282,0.2919607059295159,1.4840588104878676e-05
1780651941981946799,0.3971075253653123,0.06822463813257562,0.2916725372385265,1.4539375868327642e-05
1780651941992381661,0.3971069256233958,0.06822459868782199,0.2914188462779545,1.393848679268982e-05
1780651942002265897,0.3971068791722209,0.06822460595590085,0.2911147512818068,1.3892393749499524e-05
1780651942012504749,0.3971072332229161,0.06822464786677389,0.29077566921630565,1.4247960062276466e-05
1780651942023005155,0.3971069974239009,0.0682246383635173,0.290486698589331,1.4011972874715525e-05
1780651942032911107,0.397107286213848,0.06822467496151602,0.2901506082153718,1.4302149459420227e-05
1780651942043096462,0.39710699863276644,0.06822466042813907,0.28986543308198487,1.4014202961896486e-05
1780651942053673354,0.39710723985968943,0.06822469306200396,0.289532534760594,1.4256715572556237e-05
1780651942064265738,0.3971069228342864,0.06822467532912477,0.2892501747963377,1.3939203133385587e-05
1780651942073925639,0.3971071352752258,0.06822470555449008,0.2889197410699791,1.415287295385405e-05
1780651942084034926,0.39710680295730716,0.06822468581887264,0.2886395434289559,1.3819984730456148e-05
1780651942093827736,0.39710699914502917,0.06822471468679664,0.28831100376077534,1.4017376315337668e-05
1780651942103827008,0.3971066607038394,0.06822469374133605,0.28803246802853205,1.367830787887126e-05
1780651942114044313,0.3971068488040999,0.06822472194943094,0.2877053838077092,1.3867609238049454e-05
1780651942124331946,0.3971065100110923,0.06822470030903721,0.2874281254285805,1.3528149631891218e-05
1780651942135995093,0.3971066951990154,0.06822472830934931,0.2871021595823803,1.3714551052844956e-05
1780651942144970422,0.39710635952870593,0.068224706298113,0.2868258830250528,1.3378186135263242e-05
1780651942155603538,0.39710654495207776,0.0682247343737637,0.28650077651769323,1.3564845432742832e-05
1780651942166103282,0.39710621434743126,0.06822471218635323,0.2862252546676635,1.3233525132652618e-05
1780651942176161476,0.3971064017982757,0.06822474050542245,0.2859008084362028,1.3422240696116443e-05
1780651942186168866,0.3971060772001597,0.06822471824999361,0.2856258667579652,1.3096909829096453e-05
1780651942196225988,0.3971062675801289,0.06822474690354637,0.2853019278291272,1.3288587110189633e-05
1780651942206522465,0.39710594929074333,0.0682247246317132,0.28502743219421023,1.2969549794645178e-05
1780651942216774855,0.39710614293160984,0.06822475366019128,0.28470388301448984,1.3164522588591182e-05
1780651942227002005,0.3971058308617126,0.06822473138764269,0.2844297303468625,1.2851690167910941e-05
1780651942237279939,0.39710602777639753,0.06822476063454125,0.28410648056662124,1.3049962558185772e-05
1780651942247638830,0.3971057216289875,0.06822473826534188,0.2838325916449088,1.2743032598685957e-05
1780651942257865571,0.3971059215435495,0.0682247679667944,0.283509571872367,1.294434473814307e-05
1780651942268255925,0.397105620860204,0.06822474561964048,0.2832358858356731,1.2642866009656488e-05
1780651942279473917,0.3971058234581712,0.06822477567446003,0.2829130427223957,1.2846896525500609e-05
1780651942291003226,0.39710552776948743,0.06822475328718944,0.282639512785459,1.2550396404920783e-05
1780651942301249323,0.3971057326712537,0.06822478368186706,0.2823168053450618,1.275676583325203e-05
1780651942311258370,0.3971054414973673,0.06822476123319243,0.28204339555642105,1.2464763644565034e-05
1780651942321212151,0.39710564832236045,0.06822479192907889,0.28172079229306257,1.2673090002066935e-05
1780651942331719255,0.3971053612092042,0.06822476938781606,0.2814474750223839,1.2385130221444174e-05
1780651942341787267,0.3971055695934839,0.06822480035379015,0.2811249517356514,1.2595048493001912e-05
1780651942351944809,0.39710611102456134,0.06822486805066841,0.280769835762952,1.3139728955027058e-05
1780651942361923266,0.3971060356003922,0.06822486802706221,0.28046682024863356,1.3064468935499563e-05
1780651942372668525,0.3971064298224064,0.0682249201442816,0.28011839856268345,1.3461307342423623e-05
1780651942382545651,0.397106240653188,0.06822490743450754,0.27982243893404773,1.3271711804855183e-05
1780651942392743932,0.39710591603247014,0.06814302137091428,0.27956193776220406,8.200220889325836e-05
1780651942403198793,0.39710532096922996,0.06808054856283717,0.279333718743358,0.0001439795857295382
1780651942413823753,0.3971048196620103,0.06794284441288473,0.2791336654640133,0.00028140392423734004
1780651942424371645,0.39710412990564353,0.06783157978269228,0.27895830720661596,0.0003925780199546097
1780651942434161789,0.39710365847737245,0.06765109127448575,0.2788046067539478,0.000573007862869498
1780651942444421204,0.39710301607431014,0.06750233613359768,0.2786698742773672,0.0007217333703074396
1780651942454279269,0.39710265415889934,0.06728898366153899,0.27855178700292477,0.0008388425591608877
1780651942464659436,0.3971021096363151,0.06711142954604621,0.27844826854703664,0.0007353249769558893
1780651942474819710,0.39710187464533714,0.06687283223827761,0.2783575435088962,0.0006446046029854943
1780651942484778056,0.39710143437153433,0.06667315568455252,0.278278007278079,0.0005650702282950607
1780651942495019809,0.3971013157547103,0.06641516616142566,0.2782083048744827,0.0004953746768485077
1780651942505084413,0.3971009671407672,0.06619849578033483,0.2781471943854277,0.0004342674747997288
1780651942515420227,0.3971009441373165,0.06592560976523326,0.27809364370278,0.0003807265919052464
1780651942525593824,0.3971006684818757,0.0656958851477876,0.2780466897736173,0.0003337778761857173
1780651942536329957,0.39710071880216424,0.06541155608261354,0.27800554840195246,0.00029265021338074904
1780651942546124811,0.3971004974001328,0.06517180348398033,0.2779694709630556,0.000256580525175651
1780651942556272486,0.3971006010481727,0.06487868418710237,0.2779378635763187,0.0002249920084984692
1780651942567274960,0.3971004177331118,0.06463122828312054,0.2779101425312696,0.00019728203263326383
1780651942576666493,0.3971005583220508,0.06433135657160166,0.27788586000993803,0.00017302517524339097
1780651942587157293,0.3971004002022103,0.06407798311460602,0.277864559167502,0.0001517397253413362
1780651942597415780,0.39710056506533414,0.06377292429740017,0.27784590425239664,0.00013311938445854636
1780651942607385951,0.39710042241694327,0.06351500500977465,0.2778295360444897,0.00011677217964302589
1780651942617525089,0.3971006021418903,0.06320596172242271,0.2778152047353634,0.0001024870747559405
1780651942628297792,0.3971004679323637,0.06294455044159455,0.2778026262690543,8.993685628473359e-05
1780651942637900219,0.3971006558175134,0.0626324463755127,0.2777916167161001,7.898860419176142e-05
1780651942648016751,0.39710052518938277,0.06236835255868056,0.27778194991731925,6.935935101757984e-05
1780651942658489042,0.39710071661755186,0.0620538973144595,0.2777734924074573,6.098260035800156e-05
1780651942668534562,0.397100586359062,0.061787742788201545,0.2777660626589741,5.3602225897981804e-05
1780651942679120782,0.3971007782829719,0.06147148145582202,0.2777595658299206,4.72109966235477e-05
1780651942689121951,0.3971006463947514,0.06120374388980919,0.27775385482975934,4.1564221000281244e-05
1780651942699285488,0.3971008369070682,0.06088609519918043,0.27774886434431556,3.671060208689216e-05
1780651942709186125,0.3971007022511844,0.060617141531029255,0.27774447388600065,3.2402626024607545e-05
1780651942719937537,0.39710089025067535,0.06029842714129006,0.2777406406821912,2.8744797228621753e-05
1780651942729779923,0.39710129668708005,0.05994663957311,0.27773729229416116,2.5670032569474437e-05
1780651942740142652,0.39710129337797073,0.05964656342367819,0.2777343386889605,2.2893662108112145e-05
1780651942749839037,0.397101599534691,0.05930070526695928,0.27773176453913295,2.0641219096131084e-05
1780651942760557199,0.3971015161895561,0.059007012432814185,0.2777294902890721,1.8559502101029776e-05
1780651942770985974,0.39710175196927294,0.05866661468992341,0.2777275113843829,1.6946304696408902e-05
1780651942780863829,0.3971016178847898,0.05837772248429503,0.2777257597398245,1.539736661381148e-05
1780651942791779496,0.39710129601502314,0.05812342675428285,0.27772421406330905,1.3949160589952284e-05
1780651942801061894,0.3971013081736268,0.05781876584008486,0.27772287293832354,1.2903513481006014e-05
1780651942811028934,0.39710104309184285,0.057561056318671235,0.27772168385879303,1.1836415417285823e-05
1780651942821472000,0.3971011121616672,0.05725221587092355,0.2777206553985553,1.1154025907978201e-05
1780651942831491325,0.39710141521753245,0.056909082992786124,0.27771976459532577,1.079701977586727e-05
1780651942841713918,0.3971013405956059,0.056616590269070434,0.2777189676393587,1.0255645010325701e-05
1780651942852070529,0.3971015819655452,0.05627738131614869,0.2777182825503136,1.0077473415250453e-05
1780651942862168280,0.3971014570368246,0.055989514074591865,0.27771766637583806,9.659013164657763e-06
1780651942871777076,0.3971016540570381,0.0556542246838316,0.27771713950067467,9.5931313477524e-06
1780651942882003286,0.3971014979184029,0.055369807685284905,0.2777166626438069,9.25362506473819e-06
1780651942892185554,0.39710166680463077,0.0550375413161521,0.27771625761141067,9.258808487671981e-06
1780651942902362058,0.397101491949805,0.05475577358351667,0.27771588810189096,8.969634553508244e-06
1780651942912758514,0.3971016437213397,0.054425829850307104,0.2777155768918166,9.019661303703737e-06
1780651942923054866,0.39710145846942524,0.05414609736174647,0.2777152900989612,8.763005093584402e-06
1780651942933268974,0.39710160049152715,0.053817938043448615,0.27771505112507955,8.841694894139706e-06
1780651942943448531,0.3971014102812918,0.0535397690947826,0.27771482807473374,8.606665361220234e-06
1780651942953711810,0.39710154738845443,0.05321298070086464,0.2777146447093315,8.704189690981483e-06
1780651942963991047,0.3971013556829835,0.05293601290517659,0.2777144707859719,8.484141058245373e-06
1780651942974288682,0.3971014909692353,0.05261027777050875,0.2777143302218549,8.594535981573351e-06
1780651942984595546,0.397101299889223,0.05233423272316287,0.27771419416806553,8.385356192979138e-06
1780651942994821962,0.3971014352628603,0.05200930680028051,0.27771408654145385,8.50495337163153e-06
1780651943005072835,0.3971012460284911,0.05173397061591531,0.2777139796868028,8.30402144194706e-06
1780651943015171258,0.39710138260009575,0.05140966641415335,0.2777138974013757,8.430499012211243e-06
1780651943025021058,0.3971011958378482,0.051134874774409235,0.2777138130681927,8.236069324646794e-06
1780651943035391959,0.39710133419032,0.05081104825300036,0.2777137502742262,8.367893385140158e-06
1780651943046170299,0.3971011501445304,0.05053667491950799,0.2777136833197591,8.178739619284277e-06
1780651943055871502,0.39710129051972165,0.05021321541823921,0.2777136355128217,8.314841778533897e-06
1780651943066343128,0.3971011091971437,0.04993916340773942,0.27771358197650964,8.130053811234518e-06
1780651943076321918,0.3971012516236858,0.049615985911175754,0.27771354568830187,8.269647463799197e-06
1780651943086505479,0.39710107289107566,0.04934218071579539,0.2777135025200574,8.088516348993555e-06
1780651943096646087,0.3971012172724159,0.04901921986251251,0.27771347508435473,8.23099453901155e-06
1780651943107518756,0.39710104092171183,0.04874560421512583,0.27771343993739883,8.052947714419247e-06
1780651943117212899,0.39710118708786746,0.04842280989960536,0.27771341929221327,8.197817618733762e-06
1780651943127457814,0.3971010128764714,0.04814933986454574,0.27771339035424353,8.022379059992701e-06
1780651943137839138,0.39710116063021234,0.047826673514522904,0.2777133749191521,8.169238020374338e-06
1780651943148075796,0.3971009883108883,0.04755331529628586,0.27771335079806136,7.996009637842371e-06
1780651943158513874,0.3971011374455517,0.0472307473001126,0.27771333935448733,8.144518498682573e-06
1780651943168523017,0.3971009667795853,0.04695747494507184,0.27771331897712614,7.97316269543907e-06
1780651943178463513,0.3971011170957054,0.04663498254762402,0.2777133105877941,8.123035606763746e-06
1780651943189000588,0.3971009478628842,0.04636177611416124,0.2777132931278633,7.953266522037402e-06
1780651943198973259,0.39710109917568226,0.046039341835173324,0.2777132870713608,8.104261638096085e-06
1780651943209364295,0.39710146733177576,0.04568429999874665,0.2777132886548551,8.4722505290281e-06
1780651946480911233,0.39488760546417956,0.06822120848680654,0.3277335989344703,0.0022054907333126242
1780651946489739443,0.3951619183040713,0.06822122982449828,0.32773337686430654,0.0019311892017484034
1780651946500897085,0.39544066494355257,0.06822132523562174,0.32773249542608895,0.001652450062907635
1780651946510399576,0.395642042071868,0.06822144240631448,0.32773143137224436,0.0014510749893413125
1780651946520356106,0.39582281539994735,0.06814006370602371,0.32772998718257723,0.0012702981864833008
1780651946530440797,0.39598047758663213,0.06807798449290775,0.3277285483439442,0.0011126310580085483
1780651946540815491,0.3961185221909308,0.06794085699214562,0.32772700361396895,0.0009745784224845375
1780651946551325236,0.3962394897713487,0.06774834023604764,0.3277254739330144,0.0008536013761804656
1780651946561490818,0.39634536392956154,0.06758773443212548,0.32772409448864404,0.0007477183838176567
1780651946574850388,0.3964380584140279,0.06744594257998905,0.32772284601703255,0.0006550155914839084
1780651946585219540,0.3965194276201786,0.06723995297735778,0.32772166416427756,0.0005736378148593162
1780651946595793228,0.39659061980951144,0.0670686405873383,0.32772062497589716,0.0005024380519553954
1780651946605412035,0.3966532242234935,0.06683556501528848,0.32771966981119227,0.0004398263520791326
1780651946617149948,0.3967083215292593,0.06655883339407834,0.3277188166693339,0.0003847224447488611
1780651946626967243,0.3967564037402277,0.06632447535524552,0.3277180762178868,0.0003366345348901738
1780651946638395272,0.3967988371838191,0.06603621391378237,0.3277174230300894,0.00029419606662673504
1780651946649240184,0.39683579558763077,0.06579295605193254,0.327716856120819,0.00025723331706829745
1780651946657090405,0.3968684946026113,0.065496750495415,0.32771636487594225,0.00022453061227090744
1780651946666869851,0.39689690235806163,0.06524656177521124,0.3277159362666502,0.00019611962379022485
1780651946676935004,0.3969221157211844,0.06494427444088105,0.3277155720010367,0.00017090363347702187
1780651946687009057,0.3969439466149667,0.0646887686409055,0.32771525082482966,0.00014907037868838014
1780651946697128887,0.39696340055858115,0.06438181768268406,0.3277149840083023,0.00012961462689455773
1780651946707983794,0.3969801704668451,0.06412223476135478,0.3277147447237639,0.00011284302199499438
1780651946718676235,0.3969951913606621,0.06381170828271843,0.3277145514795236,9.782094365646996e-05
1780651946730280284,0.3970080654591617,0.06354899959079782,0.32771437371609585,8.494564923128696e-05
1780651946739480233,0.3970196731815734,0.0632357322760376,0.32771423528904325,7.333722274252269e-05
1780651946750017069,0.39702954765153015,0.06297062749088442,0.32771410320661687,6.346193812968552e-05
1780651946759677647,0.39703852684880053,0.06265525945257375,0.3277140051664235,5.448242433240459e-05
1780651946770019557,0.3970460913096698,0.0623883180946251,0.3277139066744936,4.6917451839709695e-05
1780651946780703862,0.3970530459053835,0.06207134012501141,0.3277138380906425,3.9962883686596955e-05
1780651946790701280,0.397059400088092,0.06172105034204872,0.3277137926449487,3.360926012633068e-05
1780651946800589562,0.3970645981786765,0.06142230989030085,0.3277137354003707,2.841134048571569e-05
1780651946810735081,0.39706948222534105,0.06107759405315467,0.3277137028402005,2.352827467655208e-05
1780651946822842941,0.39707339776370276,0.060784927089492125,0.3277136566236325,1.9613230800826815e-05
1780651946831450460,0.3970766104910244,0.06052733935110414,0.3277136056479864,1.6400695532336196e-05
1780651946841961732,0.39707973923089124,0.06021976565443114,0.3277135772340248,1.3273326503729096e-05
1780651946852426957,0.3970827398930055,0.05987758457665428,0.32771356552314035,1.0275680608111567e-05
1780651946862550167,0.3970850133923417,0.05958596903210417,0.32771353757464905,8.004679156000058e-06
1780651946873871612,0.3970867875665821,0.05932943783631772,0.3277135022794666,6.232705161803651e-06
1780651946884300778,0.3970886537429948,0.0590227761444013,0.3277134867427886,4.373427545688681e-06
1780651946896098855,0.3970905464145131,0.05868139762467471,0.32771348537174727,2.5011332380684904e-06
1780651946906069060,0.3970918507455738,0.05839048567008086,0.3277134667711764,1.2404277759078602e-06
1780651946915774443,0.39709290344277265,0.05809421385312152,0.3277134345655031,4.451634246725234e-07
1780651946928064993,0.39709396479227543,0.0577976843029635,0.32771342518294044,1.05432664181955e-06
1780651946936781532,0.3970951662013456,0.05746005959984829,0.3277134276312995,2.208007427108064e-06
1780651946946700337,0.3970958729083285,0.05717302142400101,0.3277134134946988,2.9025127269270034e-06
1780651946957172353,0.3970968134234416,0.056838500103144715,0.32771341511435054,3.835950764705789e-06
1780651946966661201,0.3970972939579138,0.05655477584281398,0.32771340055302967,4.31259983020569e-06
1780651946976610739,0.3970980355753969,0.05622309215548458,0.32771340132796456,5.051542706284156e-06
1780651946986967520,0.39709834780551645,0.055941861751395754,0.32771338668569805,5.361767401812794e-06
1780651946997324463,0.39709894076631863,0.05561236414212852,0.3277133868940633,5.9533512805093174e-06
1780651947007155986,0.3970991275158249,0.05533304888763374,0.32771337237437537,6.138820152106697e-06
1780651947017296446,0.39709960946142103,0.055005230751234174,0.3277133721946012,6.619932710961964e-06
1780651947027502249,0.39709970274720346,0.05472738661117792,0.3277133579221729,6.712296801822591e-06
1780651947038073334,0.39710010181009736,0.05440085876096417,0.32771335747326086,7.110801206024467e-06
1780651947048009184,0.39710012554894336,0.05412414466294227,0.32771334352561166,7.133824892054026e-06
1780651947057955475,0.397100462761008,0.05379860810124406,0.3277133428824482,7.470633857748177e-06
1780651947069254030,0.3971004348180212,0.05352276202110158,0.32771332930374364,7.4421072260796025e-06
1780651947079645711,0.3971007258945551,0.053197987058222,0.3277133285124541,7.732875733464603e-06
1780651947089567259,0.3971006596069114,0.052922807708039594,0.32771331532522685,7.666094705645047e-06
1780651947100021282,0.3971009162863124,0.05259861789123687,0.3277133144126314,7.922527644819597e-06
1780651947110360328,0.3971008216054887,0.052323950638480374,0.32771330162530143,7.827419130458528e-06
1780651947120658115,0.3971010526509063,0.05200021041391158,0.3277133006057524,8.058259764816683e-06
1780651947131074673,0.397101500773031,0.05164400447558303,0.32771330693097794,8.506312288569617e-06
1780651947143558696,0.3971015178567686,0.051340077687149856,0.3277132993495399,8.523115280116409e-06
1780651947152013088,0.3971013005141769,0.05107275608388022,0.32771328449845916,8.305388309697254e-06
1780651947162339625,0.3971014142512452,0.05075664423356822,0.32771328053457943,8.41892651516083e-06
1780651947172397272,0.39710176105004674,0.05040699043571292,0.3277132837055823,8.765642405403593e-06
1780651947182563146,0.397101703669187,0.05010881909482137,0.3277132748417081,8.708007538002732e-06
1780651947192861399,0.3971019674361223,0.049764613589630954,0.3277132754730124,8.971666288301949e-06
1780651947203188330,0.39710184435970375,0.04947238788241101,0.3277132650819885,8.848331313326448e-06
1780651947212848850,0.3971020500471977,0.04913326116584204,0.3277132639779785,9.053896324442806e-06
1780651947222754825,0.3971018864868695,0.048845500512584974,0.3277132528475722,8.890083282911952e-06
1780651947233270304,0.3971020556002536,0.04851028674531704,0.3277132506809224,9.05906931632296e-06
1780651947243444941,0.3971018680659749,0.048225954499545906,0.32771323930790075,8.871294291551445e-06
1780651947253565833,0.3971020151344691,0.04789374669034377,0.32771323651767953,9.018236529874413e-06
1780651947263720176,0.39710181455821675,0.04761204787942887,0.32771322521541607,8.817434918418662e-06
1780651947274215814,0.3971019492422677,0.0472821491857382,0.32771322208150905,8.951997395185434e-06
1780651947284337252,0.3971017427269496,0.04700247317660102,0.3277132110407277,8.74527373524294e-06
1780651947294568270,0.3971018713315343,0.04667434832071492,0.32771320773618884,8.87376343588267e-06
1780651947305224768,0.3971016633667602,0.04639622605801422,0.3277131970664131,8.66560781444925e-06
1780651947315273813,0.3971017898999653,0.046069463866085104,0.3277131936934188,8.792033811414643e-06
1780651947325523905,0.3971015832084164,0.04579253504433954,0.32771318345124817,8.585168669272161e-06
1780651949896577640,0.39474180461004016,0.06822245428666776,0.302727795774555,0.002351195898048053
1780651949907014847,0.39503828416337633,0.06822245520355785,0.3027279200888241,0.002054716417335504
1780651949917578633,0.3952933488014926,0.06822249323657609,0.30272747101206626,0.001799651829278403
1780651949929755598,0.3955169876868129,0.06822254752491397,0.3027267643802639,0.0015760129824976263
1780651949939113272,0.3957125287855545,0.06814201892374352,0.3027257569976885,0.0013805301571869176
1780651949949211592,0.39588372404645655,0.06808057358750014,0.30272472603473066,0.0012093328043631553
1780651949959770525,0.39603364163265303,0.06794495127475948,0.3027235984281969,0.0010594113823950643
1780651949969528357,0.39616490862377524,0.0678353190097142,0.3027225443027823,0.000928140450760728
1780651949980311574,0.39628000513217904,0.06765736030489766,0.3027214941657036,0.0008130392401072557
